Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season
28,Female,Handbag,Accessories,84,North Dakota,Summer
46,Female,Sandals,Footwear,66,New Mexico,Spring
58,Female,Shoes,Footwear,65,South Carolina,Spring
30,Female,Sandals,Footwear,83,Michigan,Fall
68,Female,Sunglasses,Accessories,61,Missouri,Winter
28,Female,Skirt,Clothing,65,Colorado,Summer
26,Female,Sandals,Footwear,55,Kansas,Spring
35,Female,Gloves,Accessories,79,Illinois,Fall
40,Female,Hoodie,Clothing,96,South Carolina,Fall
31,Female,Socks,Clothing,43,Utah,Fall
60,Female,Jewelry,Accessories,40,Hawaii,Summer
69,Female,Hat,Accessories,62,Texas,Fall
51,Female,Blouse,Clothing,72,Oregon,Spring
49,Female,Shoes,Footwear,87,Arizona,Spring
18,Female,Hat,Accessories,31,New York,Winter
63,Female,Sunglasses,Accessories,34,Nebraska,Fall
57,Female,Shirt,Clothing,53,Vermont,Fall
45,Female,T-shirt,Clothing,85,Maryland,Summer
36,Female,Pants,Clothing,50,Tennessee,Fall
20,Female,Pants,Clothing,91,Pennsylvania,Summer
21,Female,Hat,Accessories,56,South Carolina,Fall
62,Female,Coat,Outerwear,60,Connecticut,Fall
23,Female,Jacket,Outerwear,34,Kentucky,Fall
26,Female,Sandals,Footwear,30,Rhode Island,Spring
30,Female,Gloves,Accessories,71,Colorado,Winter
18,Female,Dress,Clothing,100,Oklahoma,Winter
47,Female,Belt,Accessories,85,Idaho,Fall
41,Female,Socks,Clothing,83,Maine,Summer
62,Female,Jacket,Outerwear,31,Vermont,Winter
28,Female,Boots,Footwear,82,Rhode Island,Spring
46,Female,Shirt,Clothing,79,Florida,Summer
54,Female,Hat,Accessories,62,West Virginia,Spring
36,Female,Shoes,Footwear,92,Indiana,Spring
25,Female,Socks,Clothing,58,Illinois,Fall
38,Female,Hoodie,Clothing,88,California,Spring
38,Female,Sandals,Footwear,44,Massachusetts,Spring
42,Female,Jeans,Clothing,56,Idaho,Spring
19,Female,Jewelry,Accessories,23,Kentucky,Winter
34,Female,Shorts,Clothing,45,Delaware,Spring
38,Female,Sunglasses,Accessories,31,Idaho,Fall
42,Female,Pants,Clothing,96,Virginia,Summer
58,Female,Shirt,Clothing,96,Arizona,Spring
56,Female,Shirt,Clothing,80,Maryland,Fall
62,Female,Pants,Clothing,28,Idaho,Fall
24,Female,Hoodie,Clothing,51,New Jersey,Summer
60,Female,Socks,Clothing,41,Washington,Spring
53,Female,Coat,Outerwear,99,Idaho,Summer
26,Female,Sweater,Clothing,53,Rhode Island,Spring
34,Female,Backpack,Accessories,25,Delaware,Fall
24,Female,Blouse,Clothing,95,Alaska,Winter
42,Female,Hoodie,Clothing,88,Arizona,Fall
36,Female,Jewelry,Accessories,97,Alabama,Fall
24,Female,Coat,Outerwear,81,Washington,Winter
39,Female,Sunglasses,Accessories,26,Louisiana,Winter
46,Female,Shoes,Footwear,41,Nebraska,Summer
64,Female,Skirt,Clothing,93,Pennsylvania,Fall
64,Female,Skirt,Clothing,69,South Carolina,Spring
61,Female,Skirt,Clothing,44,California,Fall
61,Female,Sandals,Footwear,54,Indiana,Spring
44,Female,Sneakers,Footwear,61,Missouri,Spring
65,Female,Socks,Clothing,80,Connecticut,Fall
60,Female,Backpack,Accessories,30,Nevada,Summer
65,Female,Shorts,Clothing,94,New York,Fall
27,Female,Shirt,Clothing,24,Oklahoma,Winter
36,Female,Socks,Clothing,21,South Dakota,Fall
22,Female,Jewelry,Accessories,52,Missouri,Summer
62,Female,Handbag,Accessories,59,Texas,Fall
59,Female,Shorts,Clothing,51,New York,Summer
50,Female,Sweater,Clothing,35,Vermont,Winter
51,Female,Gloves,Accessories,87,Arizona,Summer
23,Female,Pants,Clothing,42,Montana,Summer
21,Female,T-shirt,Clothing,86,Oklahoma,Winter
44,Female,Pants,Clothing,26,New Hampshire,Fall
25,Female,Sweater,Clothing,60,Wisconsin,Summer
57,Female,Gloves,Accessories,83,Alaska,Winter
41,Female,Belt,Accessories,63,South Dakota,Spring
19,Female,Sneakers,Footwear,25,Alaska,Spring
43,Female,Shorts,Clothing,65,Utah,Fall
25,Female,Sneakers,Footwear,60,South Dakota,Fall
60,Female,Jeans,Clothing,75,California,Spring
54,Female,Sneakers,Footwear,57,Mississippi,Fall
52,Female,Boots,Footwear,99,Tennessee,Winter
40,Female,Jacket,Outerwear,45,Alabama,Spring
39,Female,Gloves,Accessories,66,Maine,Summer
54,Female,Socks,Clothing,53,Virginia,Winter
64,Female,Jeans,Clothing,94,New Hampshire,Winter
31,Female,Boots,Footwear,47,Tennessee,Fall
37,Female,Blouse,Clothing,80,New York,Fall
43,Female,Hat,Accessories,65,Kansas,Spring
56,Female,Shirt,Clothing,75,North Dakota,Summer
27,Female,Handbag,Accessories,45,Alaska,Summer
40,Female,Sunglasses,Accessories,51,Texas,Spring
43,Female,Scarf,Accessories,58,Massachusetts,Summer
62,Female,Sunglasses,Accessories,20,Delaware,Fall
44,Female,Scarf,Accessories,82,South Dakota,Summer
45,Female,Gloves,Accessories,92,Arkansas,Spring
40,Female,Shorts,Clothing,81,Utah,Fall
68,Female,Sunglasses,Accessories,44,California,Summer
63,Female,Jewelry,Accessories,72,Rhode Island,Winter
60,Female,Jacket,Outerwear,26,Oklahoma,Winter
19,Female,Sweater,Clothing,26,Vermont,Fall
26,Female,Blouse,Clothing,84,Kentucky,Spring
70,Female,Scarf,Accessories,72,Illinois,Spring
48,Female,Handbag,Accessories,55,Connecticut,Spring
37,Female,Hat,Accessories,77,Florida,Fall
48,Female,Scarf,Accessories,57,New Jersey,Fall
18,Female,Boots,Footwear,71,Missouri,Spring
38,Female,Blouse,Clothing,39,Michigan,Spring
33,Female,Socks,Clothing,28,Washington,Winter
57,Female,Shoes,Footwear,33,New York,Winter
46,Female,Skirt,Clothing,79,Wisconsin,Fall
46,Female,Belt,Accessories,30,Idaho,Winter
50,Female,Skirt,Clothing,75,Michigan,Spring
61,Female,Pants,Clothing,89,Georgia,Summer
45,Female,Dress,Clothing,95,Michigan,Winter
32,Female,Hat,Accessories,44,Maine,Fall
29,Female,Coat,Outerwear,86,Maryland,Summer
66,Female,Scarf,Accessories,91,Missouri,Fall
70,Female,Sneakers,Footwear,41,Oregon,Winter
36,Female,Pants,Clothing,99,Arkansas,Spring
34,Female,Belt,Accessories,65,New Hampshire,Winter
20,Female,Sneakers,Footwear,48,Oregon,Summer
70,Female,Hat,Accessories,41,Kansas,Spring
50,Female,Shirt,Clothing,42,California,Summer
54,Female,Shorts,Clothing,26,Georgia,Summer
49,Female,Shorts,Clothing,35,Hawaii,Fall
50,Female,Jacket,Outerwear,31,Montana,Summer
62,Female,Jewelry,Accessories,73,Montana,Summer
42,Female,Blouse,Clothing,82,Mississippi,Spring
69,Female,Pants,Clothing,32,Washington,Spring
22,Female,Hat,Accessories,27,Pennsylvania,Summer
36,Female,Backpack,Accessories,86,Nevada,Spring
64,Female,Boots,Footwear,38,Kansas,Winter
44,Female,Jacket,Outerwear,93,Arizona,Summer
43,Female,Hoodie,Clothing,59,Tennessee,Winter
58,Female,Sandals,Footwear,58,Pennsylvania,Winter
62,Female,Skirt,Clothing,84,Alaska,Spring
45,Female,Hoodie,Clothing,100,New Mexico,Spring
47,Female,Dress,Clothing,25,Rhode Island,Summer
66,Female,Sandals,Footwear,29,Connecticut,Spring
30,Female,Jeans,Clothing,42,Idaho,Spring
68,Female,Jeans,Clothing,57,Mississippi,Fall
35,Female,Jacket,Outerwear,84,Colorado,Winter
64,Female,Hat,Accessories,71,Georgia,Winter
30,Female,Shorts,Clothing,87,Montana,Fall
58,Female,Sweater,Clothing,52,California,Winter
57,Female,Blouse,Clothing,58,Pennsylvania,Summer
60,Female,Sweater,Clothing,34,Delaware,Fall
22,Female,Jewelry,Accessories,60,New Hampshire,Winter
46,Female,Hoodie,Clothing,68,Florida,Winter
27,Female,Jewelry,Accessories,74,Mississippi,Summer
50,Female,Scarf,Accessories,83,Montana,Summer
65,Female,Hat,Accessories,79,Mississippi,Fall
61,Female,Sunglasses,Accessories,76,Tennessee,Fall
57,Female,T-shirt,Clothing,20,Florida,Spring
40,Female,Shirt,Clothing,61,Illinois,Summer
39,Female,Sandals,Footwear,78,Virginia,Summer
42,Female,Hat,Accessories,21,Texas,Summer
30,Female,T-shirt,Clothing,77,Missouri,Winter
65,Female,Shorts,Clothing,88,Mississippi,Fall
57,Female,Sunglasses,Accessories,64,Pennsylvania,Summer
64,Female,Jacket,Outerwear,57,Wyoming,Spring
56,Female,Shirt,Clothing,49,Idaho,Winter
40,Female,Scarf,Accessories,35,New Hampshire,Summer
55,Female,T-shirt,Clothing,99,Wyoming,Winter
25,Female,Shorts,Clothing,42,Nebraska,Spring
58,Female,Hat,Accessories,32,Alaska,Winter
46,Female,Jacket,Outerwear,21,Maryland,Summer
18,Female,Dress,Clothing,29,Maryland,Winter
26,Female,Coat,Outerwear,64,Arizona,Spring
61,Female,Sandals,Footwear,46,Ohio,Fall
55,Female,T-shirt,Clothing,97,Minnesota,Fall
41,Female,Jacket,Outerwear,94,New Hampshire,Spring
42,Female,Sandals,Footwear,43,Louisiana,Summer
70,Female,Sweater,Clothing,54,Nevada,Summer
63,Female,Hat,Accessories,51,New Hampshire,Winter
60,Female,Shoes,Footwear,85,Wisconsin,Fall
28,Female,Hoodie,Clothing,96,Nevada,Spring
60,Female,Hat,Accessories,42,South Carolina,Summer
26,Female,Skirt,Clothing,63,Florida,Winter
42,Female,Shirt,Clothing,20,Massachusetts,Winter
56,Female,Scarf,Accessories,25,Georgia,Spring
35,Female,Pants,Clothing,95,North Dakota,Fall
34,Female,Hat,Accessories,38,North Dakota,Fall
47,Female,Sandals,Footwear,29,Maryland,Fall
49,Female,Socks,Clothing,64,New Mexico,Winter
37,Female,Jewelry,Accessories,92,Iowa,Summer
40,Female,Shirt,Clothing,34,Kansas,Spring
45,Female,Sneakers,Footwear,69,Virginia,Spring
57,Female,Dress,Clothing,65,Alaska,Spring
35,Female,Shirt,Clothing,81,Nebraska,Winter
36,Female,Dress,Clothing,30,Colorado,Winter
35,Female,Jewelry,Accessories,86,Michigan,Summer
21,Female,Hat,Accessories,64,Massachusetts,Fall
66,Female,Skirt,Clothing,78,Connecticut,Spring
40,Female,Hoodie,Clothing,28,Virginia,Summer
52,Female,Backpack,Accessories,49,Iowa,Spring
46,Female,Belt,Accessories,33,New Jersey,Spring
44,Female,Shoes,Footwear,77,Minnesota,Summer
52,Female,Handbag,Accessories,81,California,Spring
